CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-05-01 00:00,degC,24.3456018518519,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-06-01 00:00,degC,24.14375,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-07-01 00:00,degC,24.2351934523809,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-08-01 00:00,degC,24.6770833333333,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-09-01 00:00,degC,25.6258468335788,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-10-01 00:00,degC,25.6154300168634,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-11-01 00:00,degC,25.3271666666666,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2022-12-01 00:00,degC,26.0137648809524,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-01-01 00:00,degC,24.9726851851851,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-02-01 00:00,degC,25.7914262820514,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-03-01 00:00,degC,25.0667893961708,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-04-01 00:00,degC,24.8966618287372,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-05-01 00:00,degC,25.1083333333334,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-06-01 00:00,degC,24.5422743055556,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-07-01 00:00,degC,24.8689814814815,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-08-01 00:00,degC,25.6530890804597,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-09-01 00:00,degC,26.1360576923077,Preliminar
44045010,SAN JOSE DE FRAGUA [44045010],TEMPERATURA,Temperatura del aire media mensual,2023-10-01 00:00,degC,26.64325,Preliminar
